name,vuln-id,published,modified,source,severity,vuln-type,vuln-descript,cve-id,vuln-solution
SAP NetWeaver AS 跨站脚本漏洞,CNNVD-202402-966,2024-02-13,2024-02-21,,高危,跨站脚本,SAP NetWeaver AS是德国思爱普（SAP）公司的一款SAP网络应用服务器。它不仅能提供网络服务，且还是SAP软件的基本平台。 SAP NetWeaver AS for Java 7.50版本存在跨站脚本漏洞，该漏洞源于在将传入 URL 参数包含到重定向 URL 之前，对传入 URL 参数的验证和编码不正确，导致跨站脚本漏洞。,CVE-2024-22126,
Siemens Tecnomatix Plant Simulation 缓冲区错误漏洞,CNNVD-202402-990,2024-02-13,2024-02-22,,高危,缓冲区错误,Siemens Tecnomatix Plant Simulation是德国西门子（Siemens）公司的一个工控设备。利用离散事件仿真的强大功能进行生产量分析和优化，进而改善制造系统性能。 Siemens Tecnomatix Plant Simulation 存在缓冲区错误漏洞，该漏洞源于受影响的应用程序在解析特制的 SPP 文件时包含超出已分配结构末尾的越界读取。,CVE-2024-23802,
Siemens Tecnomatix Plant Simulation 缓冲区错误漏洞,CNNVD-202402-989,2024-02-13,2024-02-22,,高危,缓冲区错误,Siemens Tecnomatix Plant Simulation是德国西门子（Siemens）公司的一个工控设备。利用离散事件仿真的强大功能进行生产量分析和优化，进而改善制造系统性能。 Siemens Tecnomatix Plant Simulation 存在缓冲区错误漏洞，该漏洞源于受影响的应用程序在解析特制的 SPP 文件时包含超出已分配缓冲区末尾的越界写入。,CVE-2024-23803,
TYPO3 访问控制错误漏洞,CNNVD-202402-1120,2024-02-13,2024-02-20,,中危,授权问题,TYPO3是瑞士TYPO3协会的一套免费开源的内容管理系统(框架)(CMS/CMF)。 TYPO3存在访问控制错误漏洞，该漏洞源于引用资源的不当访问控制。,CVE-2024-25120,
Siemens SINEC NMS 代码问题漏洞,CNNVD-202402-986,2024-02-13,2024-02-22,,高危,代码问题,Siemens SINEC NMS是德国西门子（Siemens）公司的 一个网络管理系统 (NMS)，该系统可用于全天候集中监控、管理和配置具有数万台设备的工业网络，包括与安全相关的领域。 Siemens SINEC NMS V2.0 SP1 版本之前存在代码问题漏洞，该漏洞源于受影响的应用程序允许用户通过 TFTP 上传任意文件。,CVE-2024-23811,
GitHub Enterprise Server 命令注入漏洞,CNNVD-202402-1113,2024-02-13,2024-03-06,,超危,命令注入,GitHub Enterprise Server是美国GitHub开源的一个应用软件。提供一个将自己的GitHub实例设置为虚拟设备，从而提供可扩展，易于管理的平台。 GitHub Enterprise Server存在安全漏洞，该漏洞源于存在命令注入漏洞，允许具有编辑者角色的攻击者获得对设备的管理员SSH访问权限。,CVE-2024-1359,
Siemens Location Intelligence Perpetual 信任管理问题漏洞,CNNVD-202402-983,2024-02-13,2024-02-22,,超危,信任管理问题,Siemens Location Intelligence Perpetual是德国西门子（Siemens）公司的一系列位置智能系统。用于在智能地图或仪表板上对特定位置的数据（例如人口统计、交通、环境、经济和天气）进行分层可以揭示独特的见解。 Siemens 多款产品存在信任管理问题漏洞，该漏洞源于受影响的产品使用硬编码的秘密值来计算密钥哈希消息身份验证代码。以下产品及版本受到影响：Location Intelligence Perpetual Large V4.3 版本之前和 Location Intelligence Perpetual Medium V4.3 版本之前和 Location Intelligence Perpetual Non-Prod V4.3 版本之前和 Location Intelligence Perpetual Small V4.3 版本之前和 Location Intelligence SUS Large V4.3 版本之前和 Location Intelligence SUS Medium V4.3 版本之前和 Location Intelligence SUS Non-Prod V4.3 版本之前和 Location Intelligence SUS Small V4.3 版本之前。,CVE-2024-23816,
Trellix Central Management 跨站脚本漏洞,CNNVD-202402-976,2024-02-13,2024-03-11,,中危,跨站脚本,Trellix Central Management是美国Trellix公司的一个中央管理系统。将 Trellix 产品的管理、报告和数据共享整合到一个易于部署的系统中。 Trellix Central Management 9.1.3.97129之前版本存在跨站脚本漏洞，该漏洞源于存在跨站脚本漏洞，允许经过身份验证的远程攻击者将任意内容注入到响应中。,CVE-2023-6072,
SAP NetWeaver Application Server 信息泄露漏洞,CNNVD-202402-958,2024-02-13,2024-02-21,,中危,信息泄露,SAP NetWeaver Application Server是德国思爱普（SAP）公司的一款应用程序服务器。 SAP NetWeaver Application Server (ABAP) KERNEL 7.53、KERNEL 7.54、KERNEL 7.77、KERNEL 7.85、KERNEL 7.89、KERNEL 7.93、KERNEL 7.94、KRNL64UC 7.53版本存在信息泄露漏洞，该漏洞源于允许攻击者访问可能受到低权限限制的信息。,CVE-2024-24740,
Siemens SINEC NMS 操作系统命令注入漏洞,CNNVD-202402-985,2024-02-13,2024-02-22,,高危,授权问题,Siemens SINEC NMS是德国西门子（Siemens）公司的 一个网络管理系统 (NMS)，该系统可用于全天候集中监控、管理和配置具有数万台设备的工业网络，包括与安全相关的领域。 Siemens SINEC NMS V2.0 SP1 版本之前存在操作系统命令注入漏洞，该漏洞源于受影响的应用程序在创建报告时错误地中和了特殊元素，这可能导致命令注入。,CVE-2024-23812,
SAP CRM WebClient UI 跨站脚本漏洞,CNNVD-202402-962,2024-02-13,2024-02-21,,高危,跨站脚本,SAP CRM是德国思爱普（SAP）公司的一个客户关系管理系统。 SAP CRM WebClient UI S4FND 102、S4FND 103、S4FND 104、S4FND 105、S4FND 106、S4FND 107、S4FND 108、WEBCUIF 700、WEBCUIF 701、WEBCUIF 730、WEBCUIF 731、WEBCUIF 746、WEBCU IF 747、WEBCUIF 748、WEBCUIF 800、WEBCUIF 801版本存在跨站脚本漏洞，该漏洞源于未充分编码用户控制的输入，导致跨站脚本。,CVE-2024-22130,
Siemens Tecnomatix Plant Simulation 代码问题漏洞,CNNVD-202402-993,2024-02-13,2024-02-22,,中危,代码问题,Siemens Tecnomatix Plant Simulation是德国西门子（Siemens）公司的一个工控设备。利用离散事件仿真的强大功能进行生产量分析和优化，进而改善制造系统性能。 Siemens Tecnomatix Plant Simulation 存在代码问题漏洞，该漏洞源于受影响的应用程序在解析特制的 SPP 文件时包含空指针取消引用漏洞。,CVE-2024-23799,
GitHub Enterprise Server 命令注入漏洞,CNNVD-202402-1108,2024-02-13,2024-03-04,,超危,命令注入,GitHub Enterprise Server是美国GitHub开源的一个应用软件。提供一个将自己的GitHub实例设置为虚拟设备，从而提供可扩展，易于管理的平台。 GitHub Enterprise Server存在安全漏洞，该漏洞源于存在命令注入漏洞，允许具有编辑者角色的攻击者获得对设备的管理员SSH访问权限。,CVE-2024-1374,
Siemens Simcenter Femap 缓冲区错误漏洞,CNNVD-202402-982,2024-02-13,2024-02-22,,高危,缓冲区错误,Siemens Simcenter Femap是德国西门子（Siemens）公司的一款尖端工程学仿真应用程序。用于创建、编辑和导入/重用复杂产品或系统基于网格的有限元分析模型。 Siemens Simcenter Femap V2401.0000 版本之前存在缓冲区错误漏洞，该漏洞源于受影响的应用程序在解析特制的 Catia MODEL 文件时容易受到内存损坏。,CVE-2024-24921,
GitHub Enterprise Server 命令注入漏洞,CNNVD-202402-1114,2024-02-13,2024-03-06,,高危,命令注入,GitHub Enterprise Server是美国GitHub开源的一个应用软件。提供一个将自己的GitHub实例设置为虚拟设备，从而提供可扩展，易于管理的平台。 GitHub Enterprise Server存在安全漏洞，该漏洞源于存在命令注入漏洞，允许具有编辑者角色的攻击者获得对设备的管理员SSH访问权限。,CVE-2024-1354,
Siemens Tecnomatix Plant Simulation 代码问题漏洞,CNNVD-202402-991,2024-02-13,2024-02-22,,中危,代码问题,Siemens Tecnomatix Plant Simulation是德国西门子（Siemens）公司的一个工控设备。利用离散事件仿真的强大功能进行生产量分析和优化，进而改善制造系统性能。 Siemens Tecnomatix Plant Simulation 存在代码问题漏洞，该漏洞源于受影响的应用程序在解析特制的 SPP 文件时包含空指针取消引用漏洞。,CVE-2024-23801,
Siemens Tecnomatix Plant Simulation 缓冲区错误漏洞,CNNVD-202402-997,2024-02-13,2024-02-22,,高危,缓冲区错误,Siemens Tecnomatix Plant Simulation是德国西门子（Siemens）公司的一个工控设备。利用离散事件仿真的强大功能进行生产量分析和优化，进而改善制造系统性能。 Siemens Tecnomatix Plant Simulation 存在缓冲区错误漏洞，该漏洞源于受影响的应用程序在解析特制的 WRL 文件时包含超出已分配缓冲区末尾的越界写入。,CVE-2024-23795,
Honeywell Niagara Framework 资源管理错误漏洞,CNNVD-202402-1010,2024-02-13,2024-02-22,,高危,资源管理错误,Honeywell Niagara Framework是美国霍尼韦尔（Honeywell）公司的一种开放式建筑自动化和物联网（IoT）解决方案的平台。 Honeywell Niagara Framework存在安全漏洞，该漏洞源于资源消耗不受控制。,CVE-2024-1309,
SidekiqUniqueJobs 跨站脚本漏洞,CNNVD-202402-1105,2024-02-13,2024-02-26,,高危,跨站脚本,SidekiqUniqueJobs是一个用于防止重复的 Sidekiq 作业的工具。 SidekiqUniqueJobs 8.0.7之前版本，7.1.33之前版本存在跨站脚本漏洞，该漏洞源于存在跨站脚本漏洞。,CVE-2024-25122,
Filseclab Twister Antivirus 代码问题漏洞,CNNVD-202402-1115,2024-02-13,2024-02-20,,中危,代码问题,Filseclab Twister Antivirus是费尔（Filseclab）公司的一款智能防病毒软件。 Filseclab Twister Antivirus v8.17版本存在代码问题漏洞，该漏洞源于存在拒绝服务漏洞。,CVE-2024-1216,
Dell PowerProtect Data Manager 授权问题漏洞,CNNVD-202402-1005,2024-02-13,2024-02-28,,高危,授权问题,Dell PowerProtect Data Manager（PPDM）是美国戴尔（Dell）公司的一套数据保护解决方案。该产品支持数据备份、虚拟机备份和数据库保护等功能。 Dell PowerProtect Data Manager 19.15 版本之前存在授权问题漏洞，该漏洞源于包含针对忘记密码的弱密码恢复机制。,CVE-2024-22454,
SAP NetWeaver AS 代码问题漏洞,CNNVD-202402-956,2024-02-13,2024-02-21,,高危,代码问题,SAP NetWeaver AS是德国思爱普（SAP）公司的一款SAP网络应用服务器。它不仅能提供网络服务，且还是SAP软件的基本平台。 SAP NetWeaver AS Java 7.50 版本存在代码问题漏洞，该漏洞源于允许未经身份验证的攻击者通过网络提交带有精心设计的 XML 文件的恶意请求，该请求在解析后将使他能够访问敏感文件和数据。,CVE-2024-24743,
Siemens Tecnomatix Plant Simulation 缓冲区错误漏洞,CNNVD-202402-996,2024-02-13,2024-02-22,,高危,缓冲区错误,Siemens Tecnomatix Plant Simulation是德国西门子（Siemens）公司的一个工控设备。利用离散事件仿真的强大功能进行生产量分析和优化，进而改善制造系统性能。 Siemens Tecnomatix Plant Simulation 存在缓冲区错误漏洞，该漏洞源于受影响的应用程序在解析特制 WRL 文件时存在堆栈溢出漏洞。,CVE-2024-23797,
HIMA Paul Hildebrandt多个产品访问控制错误漏洞,CNNVD-202402-1007,2024-02-13,2024-02-21,,中危,授权问题,HIMA Paul Hildebrandt F Series和HIMA Paul Hildebrandt X Series都是HIMA Paul Hildebrandt公司的一系列电子元件。 HIMA Paul Hildebrandt多个产品存在访问控制错误漏洞，该漏洞源于未经身份验证的攻击者可以通过源验证中的错误将ping请求从一个网络发送到另一个网络。,CVE-2024-24782,
SAP IDES 操作系统命令注入漏洞,CNNVD-202402-960,2024-02-13,2024-02-21,,高危,授权问题,SAP IDES是德国思爱普（SAP）公司的一个互联网演示与评估系统。 SAP IDES ECC-systems存在操作系统命令注入漏洞，该漏洞源于允许执行用户选择的任意程序代码，攻击者利用该漏洞可以通过执行恶意代码来控制系统的行为。,CVE-2024-22132,
Siemens Tecnomatix Plant Simulation 缓冲区错误漏洞,CNNVD-202402-995,2024-02-13,2024-02-22,,高危,缓冲区错误,Siemens Tecnomatix Plant Simulation是德国西门子（Siemens）公司的一个工控设备。利用离散事件仿真的强大功能进行生产量分析和优化，进而改善制造系统性能。 Siemens Tecnomatix Plant Simulation 存在缓冲区错误漏洞，该漏洞源于受影响的应用程序在解析特制的 WRL 文件时容易受到基于堆的缓冲区溢出的影响。,CVE-2024-23796,
TYPO3 信息泄露漏洞,CNNVD-202402-1123,2024-02-13,2024-02-20,,中危,信息泄露,TYPO3是瑞士TYPO3协会的一套免费开源的内容管理系统(框架)(CMS/CMF)。 TYPO3 8.0.0-8.7.56、9.0.0-9.5.45、10.0.0-10.4.42、11.0.0-11.5.34、12.0.0-12.4.10、13.0.0版本存在信息泄露漏洞，该漏洞源于后端表单中哈希密码的信息泄露，攻击者利用该漏洞可以暴力破解明文密码。,CVE-2024-25118,
Siemens SINEC NMS SQL注入漏洞,CNNVD-202402-987,2024-02-13,2024-02-22,,高危,SQL注入,Siemens SINEC NMS是德国西门子（Siemens）公司的 一个网络管理系统 (NMS)，该系统可用于全天候集中监控、管理和配置具有数万台设备的工业网络，包括与安全相关的领域。 Siemens SINEC NMS V2.0 SP1 版本之前存在SQL注入漏洞，该漏洞源于受影响的应用程序容易受到 SQL 注入攻击。,CVE-2024-23810,
Siemens Tecnomatix Plant Simulation 缓冲区错误漏洞,CNNVD-202402-994,2024-02-13,2024-02-22,,高危,缓冲区错误,Siemens Tecnomatix Plant Simulation是德国西门子（Siemens）公司的一个工控设备。利用离散事件仿真的强大功能进行生产量分析和优化，进而改善制造系统性能。 Siemens Tecnomatix Plant Simulation 存在缓冲区错误漏洞，该漏洞源于受影响的应用程序在解析特制 WRL 文件时存在堆栈溢出漏洞。,CVE-2024-23798,
Siemens Polarion ALM 授权问题漏洞,CNNVD-202402-984,2024-02-13,2024-02-22,,高危,授权问题,Siemens Polarion是德国西门子（Siemens）公司的一套应用程序生命周期管理软件。该软件支持在统一、模块化、基于浏览器的软件环境上进行端到端的企业级应用程序开发。 Siemens Polarion ALM 存在授权问题漏洞，该漏洞源于受影响产品的 doorsconnector 的 REST API 端点缺乏正确的身份验证。,CVE-2024-23813,
SAP Companion 跨站脚本漏洞,CNNVD-202402-963,2024-02-13,2024-02-21,,中危,跨站脚本,SAP Companion是德国思爱普（SAP）公司的一个基于 Web 的帮助系统。提供上下文相关的应用内帮助。 SAP Companion 3.1.38之前版本存在跨站脚本漏洞，该漏洞源于允许攻击者向用户发送恶意链接，该链接可能允许攻击者检索敏感信息并对 Web 应用程序的完整性造成轻微影响。,CVE-2024-22129,
F5 BIG-IP SQL注入漏洞,CNNVD-202402-1257,2024-02-14,2024-02-20,,低危,SQL注入,F5 BIG-IP是美国F5公司的一款集成了网络流量管理、应用程序安全管理、负载均衡等功能的应用交付平台。 F5 BIG-IP 存在SQL注入漏洞，该漏洞源于配置实用程序的未公开页面中存在 SQL 注入漏洞。,CVE-2024-23603,
Employee Managment System SQL注入漏洞,CNNVD-202402-1236,2024-02-14,2024-02-20,,高危,SQL注入,Employee Managment System是一个雇员管理系统。 Employee Managment System v1.0版本存在SQL注入漏洞，该漏洞源于文件/edit.php存在SQL注入漏洞。,CVE-2024-25213,
