name,vuln-id,published,modified,source,severity,vuln-type,vuln-descript,cve-id,vuln-solution
Fighting Cock Information System SQL注入漏洞,CNNVD-202401-1284,2024-01-13,2024-03-01,,中危,SQL注入,Fighting Cock Information System是chrisjelo个人开发者的一个养鸡信息系统。 code-projects Fighting Cock Information System 1.0 版本存在SQL注入漏洞，该漏洞源于 /admin/pages/edit_chicken.php 文件存在 SQL 注入漏洞。,CVE-2024-0478,
Fighting Cock Information System SQL注入漏洞,CNNVD-202401-1286,2024-01-13,2024-03-01,,中危,SQL注入,Fighting Cock Information System是chrisjelo个人开发者的一个养鸡信息系统。 code-projects Fighting Cock Information System 1.0 版本存在SQL注入漏洞，该漏洞源于 /admin/action/add_con.php 文件存在 SQL 注入漏洞。,CVE-2024-0486,
CXBSoft Url-shorting SQL注入漏洞,CNNVD-202401-1311,2024-01-14,2024-03-01,,中危,SQL注入,CXBSoft Url-shorting是CXBSoft开源的一个可以缩短网址得库。 CXBSoft Url-shorting 1.3.1 版本之前存在SQL注入漏洞，该漏洞源于 /pages/long_s_short.php 文件的 longurl 参数存在 SQL 注入漏洞。,CVE-2024-0525,
Allegro RomPager 跨站请求伪造漏洞,CNNVD-202401-1310,2024-01-14,2024-03-01,,中危,跨站请求伪造,Allegro是Allegro开源的一个主要针对视频游戏和多媒体编程的跨平台库。 Allegro RomPager 4.01版本存在跨站请求伪造漏洞，该漏洞源于文件usertable.htm的组件HTTP POST存在跨站请求伪造（CSRF）漏洞。,CVE-2024-0522,
CXBSoft Url-shorting SQL注入漏洞,CNNVD-202401-1313,2024-01-14,2024-03-01,,中危,SQL注入,CXBSoft Url-shorting是CXBSoft开源的一个可以缩短网址得库。 CXBSoft Url-shorting 1.3.1 版本之前存在SQL注入漏洞，该漏洞源于 index.php 文件的 url 参数存在 SQL 注入漏洞。,CVE-2024-0524,
CXBSoft Url-shorting SQL注入漏洞,CNNVD-202401-1314,2024-01-14,2024-03-01,,中危,SQL注入,CXBSoft Url-shorting是CXBSoft开源的一个可以缩短网址得库。 CXBSoft Url-shorting 1.3.1 版本之前存在SQL注入漏洞，该漏洞源于 /pages/short_to_long.php 文件的 longurl 参数存在 SQL 注入漏洞。,CVE-2024-0526,
CmsEasy SQL注入漏洞,CNNVD-202401-1312,2024-01-14,2024-03-01,,中危,SQL注入,CmsEasy是中国九州易通科技（CmsEasy）公司的一套用于创建响应式网站的内容管理系统（CMS）。 CmsEasy 7.7.7版本存在SQL注入漏洞，该漏洞源于函数getslide_child_action的参数sid会导致SQL注入。,CVE-2024-0523,
Mainway FireEye EX 跨站脚本漏洞,CNNVD-202401-1375,2024-01-15,2024-01-22,,中危,跨站脚本,Mainway FireEye EX是中国九州安域（Mainway）公司的一个应用于企业安全的一体化平台。FireEye® 中央管理平台（CM 系列）是一组管理平台，将 FireEye 产品的管理、报告以及数据共享整合到一个可轻松部署的网络型平台中。中央管理平台可确保实时共享自动生成的威胁情报，以识别并阻止针对组织的先进攻击。 FireEye EX 9.0.3.936727 版本存在跨站脚本漏洞，该漏洞源于存在跨站脚本漏洞。利用此漏洞，攻击者可以通过“type”和“s_f_name”参数向经过身份验证的用户发送特制的 JavaScript 载荷，以检索其会话详细信息。,CVE-2024-0317,
CodeAstro Real Estate Management System SQL注入漏洞,CNNVD-202401-1341,2024-01-15,2024-01-22,,中危,SQL注入,CodeAstro Real Estate Management System是CodeAstro公司的一个房地产管理系统。 CodeAstro Real Estate Management System 1.0 及之前版本存在SQL注入漏洞，该漏洞源于propertydetail.php 文件中存在的未知部分，通过参数 pid 导致SQL注入。,CVE-2024-0543,
DedeBIZ SQL注入漏洞,CNNVD-202401-1370,2024-01-15,2024-01-22,,中危,SQL注入,DedeBIZ是中国穆云智能科技（DedeBIZ）公司的一个内容管理系统。 DedeBIZ 6.3.0版本存在SQL注入漏洞，该漏洞源于/admin/makehtml_freelist_action.php 中存在未知代码，通过参数 startid 导致SQL注入。,CVE-2024-0558,
Trellix Malware Analysis 跨站脚本漏洞,CNNVD-202401-1369,2024-01-15,2024-01-22,,中危,跨站脚本,Trellix Malware Analysis是美国Trellix公司的一个恶意分析软件。 Trellix Malware Analysis 9.0.3.936530 版本存在跨站脚本漏洞，该漏洞源于存在跨站脚本漏洞。此漏洞允许攻击者在应用程序 URL 中发送特制的 JavaScript 有效载荷，以检索合法用户的会话详细信息。,CVE-2024-0320,
CXBSoft Post-Office SQL注入漏洞,CNNVD-202401-1331,2024-01-15,2024-01-22,,中危,SQL注入,CXBSoft Post-Office是CXBSoft公司的一个邮局系统。 CXBSoft Post-Office 1.0及之前版本存在SQL注入漏洞，该漏洞源于文件/apps/login_auth.php的参数username_login存在SQL注入漏洞。,CVE-2024-0529,
CXBSoft Post-Office SQL注入漏洞,CNNVD-202401-1332,2024-01-15,2024-01-22,,中危,SQL注入,CXBSoft Post-Office是CXBSoft公司的一个邮局系统。 CXBSoft Post-Office 1.0版本存在SQL注入漏洞，该漏洞源于文件/admin/pages/update_go.php的参数version存在SQL注入漏洞。,CVE-2024-0528,
CXBSoft Post-Office SQL注入漏洞,CNNVD-202401-1330,2024-01-15,2024-01-22,,中危,SQL注入,CXBSoft Post-Office是CXBSoft公司的一个邮局系统。 CXBSoft Post-Office 1.0及之前版本存在SQL注入漏洞，该漏洞源于文件/apps/reg_go.php的参数username_reg存在SQL注入漏洞。,CVE-2024-0530,
CXBSoft Url-shorting SQL注入漏洞,CNNVD-202401-1335,2024-01-15,2024-01-22,,中危,SQL注入,CXBSoft Url-shorting是CXBSoft开源的一个可以缩短网址得库。 CXBSoft Url-shorting 1.3.1及之前版本存在SQL注入漏洞，该漏洞源于文件/admin/pages/update_go.php的参数version存在SQL注入漏洞。,CVE-2024-0527,
PAX Technology A920 注入漏洞,CNNVD-202401-1345,2024-01-15,2024-01-22,,高危,注入,PAX Technology A920是中国百富环球（PAX Technology）公司的一款 Android 移动支付终端。 PAX Technology A920 存在安全漏洞，该漏洞源于版本检查错误，攻击者利用该漏洞可能引导加载程序降级到易受攻击的版本，从而导致本地代码执行。,CVE-2023-4818,
Adobe Acrobat Reader 输入验证错误漏洞,CNNVD-202401-1349,2024-01-15,2024-03-01,,中危,输入验证错误,Adobe Acrobat Reader是美国奥多比（Adobe）公司的一款PDF查看器。该软件用于打印，签名和注释 PDF。 Adobe Acrobat Reader 输入验证错误中存在漏洞。目前尚无此漏洞的相关信息，请随时关注CNNVD或厂商公告。,CVE-2024-20721,
FireEye HXTool 跨站脚本漏洞,CNNVD-202401-1374,2024-01-15,2024-01-22,,中危,跨站脚本,FireEye HXTool是FireEye的一个扩展的用户界面。 FireEye HXTool 4.6 版本存在跨站脚本漏洞，该漏洞源于存在跨站脚本漏洞。此漏洞允许攻击者在“Profile Name”和“Hostname/IP”参数中存储特制的 JavaScript 有效载荷，这些参数将在加载项目时触发。,CVE-2024-0318,
CodeCanyon RISE Rise Ultimate Project Manager 输入验证错误漏洞,CNNVD-202401-1340,2024-01-15,2024-01-22,,中危,输入验证错误,CodeCanyon RISE Rise Ultimate Project Manager是美国CodeCanyon公司的一款项目管理和 CRM 软件。 CodeCanyon RISE Rise Ultimate Project Manager 3.5.3版本存在输入验证错误漏洞，该漏洞源于文件/index.php/signin存在开放重定向漏洞。,CVE-2024-0545,
PAX Technology Android based POS 后置链接漏洞,CNNVD-202401-1346,2024-01-15,2024-01-31,,高危,后置链接,PAX Technology Android based POS是中国百富环球（PAX Technology）公司的一系列 Android 移动支付终端。 PAX Technology Android based POS PayDroid_8.1.0_Sagittarius_V11.1.50_20230614及之前版本存在后置链接漏洞，该漏洞源于允许通过使用恶意符号链接以高权限执行命令。,CVE-2023-42137,
Nozomi Networks Guardian 访问控制错误漏洞,CNNVD-202401-1342,2024-01-15,2024-01-23,,高危,授权问题,Nozomi Networks Guardian是美国Nozomi Networks公司的一款物联网设备和软件检查系统。 Nozomi Networks Guardian和CMC v23.3.0之前版本存在安全漏洞，该漏洞源于WebSocket通道缺少身份验证检查，导致未经身份验证的攻击者可以获取资产数据。,CVE-2023-5253,
DedeBIZ 跨站脚本漏洞,CNNVD-202401-1368,2024-01-15,2024-01-22,,低危,跨站脚本,DedeBIZ是中国穆云智能科技（DedeBIZ）公司的一个内容管理系统。 DedeBIZ 6.3.0版本存在跨站脚本漏洞，该漏洞源于组件Website Copyright Setting中存在未知部分，导致跨站脚本编写。,CVE-2024-0557,
Trellix Central Management 跨站脚本漏洞,CNNVD-202401-1355,2024-01-15,2024-03-01,,中危,跨站脚本,Trellix Central Management是美国Trellix公司的一个中央管理系统。将 Trellix 产品的管理、报告和数据共享整合到一个易于部署的系统中。 Trellix Central Management 9.1.1.956704 版本存在跨站脚本漏洞，该漏洞源于存在跨站脚本漏洞。该漏洞可能允许攻击者修改应用程序特殊 HTML 元素并导致反射 XSS，从而导致会话劫持。,CVE-2024-0314,
FireEye HXTool 输入验证错误漏洞,CNNVD-202401-1372,2024-01-15,2024-01-22,,高危,输入验证错误,FireEye HXTool是FireEye的一个扩展的用户界面。 FireEye HXTool 4.6 版本存在输入验证错误漏洞，该漏洞源于存在开放重定向漏洞。利用该漏洞，攻击者可以通过更改“redirect_uri”参数将合法用户重定向到恶意页面。,CVE-2024-0319,
Hyperledger Ursa 加密问题漏洞,CNNVD-202401-1519,2024-01-16,2024-01-29,,高危,加密问题,Hyperledger Ursa是Hyperledger开源的一个与区块链一起使用的密码库。 Hyperledger Ursa 0.1.0版本存在加密问题漏洞，该漏洞源于允许已吊销凭据的恶意持有者在AnonCreds演示中为该凭据生成有效的非吊销证明。,CVE-2024-21670,
ZhiCms 代码问题漏洞,CNNVD-202401-1565,2024-01-16,2024-01-29,,超危,代码问题,ZhiCms是ZhiCms社区的一款专业的值得买系统。 ZhiCms 4.0之前版本存在代码问题漏洞，该漏洞源于app/plug/controller/giftcontroller.php 在存在未知部分，通过参数mylike 导致反序列化。,CVE-2024-0603,
TOTOLINK X2000R 命令注入漏洞,CNNVD-202401-1498,2024-01-16,2024-01-22,,超危,命令注入,TOTOLINK X2000R是中国吉翁电子（TOTOLINK）公司的一款无线路由器。 TOTOLINK X2000R 1.0.0-B20221212.1452 版本存在命令注入漏洞，该漏洞源于 /boafrm/formMapDelDevice 文件的 formMapDelDevice 函数的 macstr 参数存在命令注入漏洞。,CVE-2024-0579,
EDK2 安全特征问题漏洞,CNNVD-202401-1434,2024-01-16,2024-03-08,,高危,授权问题,EDK2是Tianocore社区的一套基于UEFI和PI规范的跨平台固件开发环境。 EDK2 存在安全漏洞，该漏洞源于 Network Package 容易受到可预测的 TCP 初始序列号的影响。,CVE-2023-45236,
HYPR 缓冲区错误漏洞,CNNVD-202401-1502,2024-01-16,2024-01-24,,高危,缓冲区错误,HYPR是HYPR公司的一个实现无密码的安全应用程序。 HYPR 8.7 之前版本存在安全漏洞，该漏洞源于内存缓冲区范围内的操作限制不当导致缓冲区溢出。,CVE-2023-6334,
WIC1200 跨站请求伪造漏洞,CNNVD-202401-1507,2024-01-16,2024-01-22,,中危,跨站请求伪造,Xantech WIC1200是Xantech公司的一个Web智能控制器。 Xantech WIC1200 1.1版本存在跨站请求伪造漏洞，该漏洞源于缺乏适当的 CSRF 令牌实现，攻击者利用该漏洞可以执行不需要的操作。,CVE-2024-0555,
Shopware SQL注入漏洞,CNNVD-202401-1574,2024-01-16,2024-03-01,,超危,SQL注入,Shopware是德国Shopware公司的一套开源电子商务软件。 Shopware 6.5.7.3及之前版本存在SQL注入漏洞，该漏洞源于aggregations对象的name字段存在SQL注入漏洞。,CVE-2024-22406,
HYPR 输入验证错误漏洞,CNNVD-202401-1503,2024-01-16,2024-01-24,,中危,输入验证错误,HYPR是HYPR公司的一个实现无密码的安全应用程序。 HYPR 8.7 之前版本存在安全漏洞，该漏洞源于包含不正确输入验证，导致路径遍历。,CVE-2023-5097,
Hyperledger Ursa 加密问题漏洞,CNNVD-202401-1515,2024-01-16,2024-01-29,,中危,加密问题,Hyperledger Ursa是Hyperledger开源的一个与区块链一起使用的密码库。 Hyperledger Ursa 0.1.0版本存在加密问题漏洞，该漏洞源于Ursa CL-Signatures Revocation允许验证者为持有者生成唯一标识符，从而提供包含非撤销证明的可验证演示文稿。,CVE-2024-22192,
编号撤回,CNNVD-202401-1578,2024-01-16,2024-02-20,,中危,授权问题,Linux kernel是美国Linux基金会的开源操作系统Linux所使用的内核。 该CVE编号已撤回。,CVE-2024-0584,
HYPR 后置链接漏洞,CNNVD-202401-1505,2024-01-16,2024-01-24,,高危,后置链接,HYPR是HYPR公司的一个实现无密码的安全应用程序。 HYPR Workforce Access 8.7 之前版本存在安全漏洞，该漏洞源于文件访问链接解析不正确，允许用户控制文件名。,CVE-2023-6335,
Shopware 访问控制错误漏洞,CNNVD-202401-1570,2024-01-16,2024-03-01,,中危,授权问题,Shopware是德国Shopware公司的一套开源电子商务软件。 Shopware 6.5.7.3及之前版本存在访问控制错误漏洞，该漏洞源于存在访问控制错误漏洞，导致缺乏订单写入权限的用户仍然可以更改订单状态。,CVE-2024-22407,
Shopware 代码问题漏洞,CNNVD-202401-1576,2024-01-16,2024-01-25,,高危,代码问题,Shopware是德国Shopware公司的一套开源电子商务软件。 Shopware 6.5.7.3及之前版本存在代码问题漏洞，该漏洞源于Flow Builder功能无法充分验证请求URL，导致攻击者能够对内部主机执行web请求。,CVE-2024-22408,
EDK2 缓冲区错误漏洞,CNNVD-202401-1436,2024-01-16,2024-03-08,,高危,缓冲区错误,EDK2是Tianocore社区的一套基于UEFI和PI规范的跨平台固件开发环境。 EDK2 存在安全漏洞，该漏洞源于 Network Package 在处理 DHCPv6 通告消息中的 DNS 服务器选项时容易受到缓冲区溢出漏洞的影响。,CVE-2023-45234,
EDK2 缓冲区错误漏洞,CNNVD-202401-1435,2024-01-16,2024-03-08,,高危,缓冲区错误,EDK2是Tianocore社区的一套基于UEFI和PI规范的跨平台固件开发环境。 EDK2 存在安全漏洞，该漏洞源于 Network Package 在处理 DHCPv6 代理广告消息中的服务器 ID 选项时容易受到缓冲区溢出漏洞的影响。,CVE-2023-45235,
Avo 跨站脚本漏洞,CNNVD-202401-1516,2024-01-16,2024-01-29,,高危,跨站脚本,Avo是Avo开源的一个开源的 ruby on rails 管理面板创建框架。 Avo v3.2.3版本存在跨站脚本漏洞，该漏洞源于key_value字段存在存储型跨站脚本（XSS）漏洞。,CVE-2024-22191,
Jspxcms 跨站脚本漏洞,CNNVD-202401-1500,2024-01-16,2024-01-29,,中危,跨站脚本,蓝智科技 Jspxcms是中国蓝智科技公司的一套可扩展的企业级开源网站内容管理系统（CMS）。 Jspxcms 10.2.0版本存在跨站脚本漏洞，该漏洞源于组件Document Management Page存在跨站脚本（XSS）漏洞。,CVE-2024-0599,
Xantech WIC1200 跨站脚本漏洞,CNNVD-202401-1580,2024-01-16,2024-01-22,,中危,跨站脚本,Xantech WIC1200是Xantech公司的一个Web智能控制器。 Xantech WIC1200 1.1版本存在跨站脚本漏洞，该漏洞源于经过身份验证的用户可以通过/setup/diags_ir_learn.asp在设备model参数存储恶意 JavaScript 负载，攻击者利用该漏洞可以检索其他用户的会话详细信息。,CVE-2024-0554,
EDK2 缓冲区错误漏洞,CNNVD-202401-1440,2024-01-16,2024-03-08,,高危,缓冲区错误,EDK2是Tianocore社区的一套基于UEFI和PI规范的跨平台固件开发环境。 EDK2 存在安全漏洞，该漏洞源于 Network Package 容易因 DHCPv6 客户端中的长服务器 ID 选项而受到缓冲区溢出漏洞的影响。,CVE-2023-45230,
Avo 跨站脚本漏洞,CNNVD-202401-1513,2024-01-16,2024-01-29,,中危,跨站脚本,Avo是Avo开源的一个开源的 ruby on rails 管理面板创建框架。 Avo 3 pre12版本存在跨站脚本漏洞，该漏洞源于Avo::BaseAction子类存在跨站脚本（XSS）漏洞。,CVE-2024-22411,
