cve-id,published,modified,vulnStatus,descriptions,cvss3.1AV,cvss3.1AC,cvss3.1PR,cvss3.1UI,cvss3.1S,cvss3.1C,cvss3.1I,cvss3.1A,exploitabilityScore,impactScore,baseScore,baseSeverity,cwe-type
CVE-2024-22230,2024-02-12T19:15:12.717,2024-02-15T06:25:53.660,Analyzed,"
Dell Unity, versions prior to 5.4, contains a Cross-site scripting vulnerability. An authenticated attacker could potentially exploit this vulnerability, stealing session information, masquerading as the affected user or carry out any actions that this user could perform, or to generally control the victim's browser.

",NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2.3,2.7,5.4,MEDIUM,CWE-79
CVE-2024-1420,2024-02-12T15:15:07.733,2024-02-12T15:15:07.733,Rejected,Rejected reason: **REJECT** This is a duplicate of CVE-2024-1049. Please use CVE-2024-1049 instead.,,,,,,,,,,,,,
CVE-2024-24927,2024-02-12T06:15:08.030,2024-02-16T13:41:18.167,Analyzed,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in UnitedThemes Brooklyn | Creative Multi-Purpose Responsive WordPress Theme allows Reflected XSS.This issue affects Brooklyn | Creative Multi-Purpose Responsive WordPress Theme: from n/a through 4.9.7.6.

",NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2.8,2.7,6.1,MEDIUM,CWE-79
CVE-2023-6081,2024-02-12T16:15:08.063,2024-02-12T17:31:21.670,Awaiting Analysis,"The chartjs WordPress plugin through 2023.2 does not sanitise and escape some of its settings, which could allow high privilege users such as admin to perform Stored Cross-Site Scripting attacks even when the unfiltered_html capability is disallowed (for example in multisite setup).",,,,,,,,,,,,,
CVE-2024-22225,2024-02-12T19:15:11.927,2024-02-15T06:25:29.100,Analyzed,"
Dell Unity, versions prior to 5.4, contains an OS Command Injection Vulnerability in its svc_supportassist utility. An authenticated attacker could potentially exploit this vulnerability, leading to execution of arbitrary operating system commands with root privileges.

",LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,1.8,5.9,7.8,HIGH,CWE-78
CVE-2024-24826,2024-02-12T23:15:08.643,2024-02-13T14:01:49.147,Awaiting Analysis,"Exiv2 is a command-line utility and C++ library for reading, writing, deleting, and modifying the metadata of image files. An out-of-bounds read was found in Exiv2 version v0.28.1. The vulnerable function, `QuickTimeVideo::NikonTagsDecoder`, was new in v0.28.0, so Exiv2 versions before v0.28 are _not_ affected. The out-of-bounds read is triggered when Exiv2 is used to read the metadata of a crafted video file. In most cases this out of bounds read will result in a crash. This bug is fixed in version v0.28.2. Users are advised to upgrade. There are no known workarounds for this vulnerability.",LOCAL,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,1.8,3.6,5.5,MEDIUM,CWE-125
CVE-2024-1454,2024-02-12T23:15:08.410,2024-03-16T03:15:07.057,Awaiting Analysis,"The use-after-free vulnerability was found in the AuthentIC driver in OpenSC packages, occuring in the card enrolment process using pkcs15-init when a user or administrator enrols or modifies cards. An attacker must have physical access to the computer system and requires a crafted USB device or smart card to present the system with specially crafted responses to the APDUs, which are considered high complexity and low severity. This manipulation can allow for compromised card management operations during enrolment.",PHYSICAL,HIGH,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,0.4,2.7,3.4,LOW,CWE-416
CVE-2023-47526,2024-02-12T07:15:07.650,2024-02-16T19:29:21.007,Analyzed,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Chart Builder Team Chartify – WordPress Chart Plugin allows Stored XSS.This issue affects Chartify – WordPress Chart Plugin: from n/a through 2.0.6.

",NETWORK,LOW,HIGH,REQUIRED,CHANGED,LOW,LOW,NONE,1.7,2.7,4.8,MEDIUM,CWE-79
CVE-2024-25100,2024-02-12T07:15:11.577,2024-02-12T14:20:03.287,Awaiting Analysis,"Deserialization of Untrusted Data vulnerability in WP Swings Coupon Referral Program.This issue affects Coupon Referral Program: from n/a through 1.7.2.

",NETWORK,LOW,NONE,NONE,CHANGED,HIGH,HIGH,HIGH,3.9,6.0,10.0,CRITICAL,CWE-502
CVE-2024-24875,2024-02-12T09:15:12.110,2024-02-12T14:19:54.330,Awaiting Analysis,"Cross-Site Request Forgery (CSRF) vulnerability in Yannick Lefebvre Link Library.This issue affects Link Library: from n/a through 7.5.13.

",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,NONE,2.8,1.4,4.3,MEDIUM,CWE-352
CVE-2024-23762,2024-02-12T22:15:08.307,2024-02-15T04:49:42.123,Analyzed,Unrestricted File Upload vulnerability in Content Manager feature in Gambio 4.9.2.0 allows attackers to execute arbitrary code via upload of crafted PHP file.,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,1.8,5.9,7.8,HIGH,CWE-434
CVE-2024-1439,2024-02-12T11:15:08.147,2024-02-12T14:19:54.330,Awaiting Analysis,Inadequate access control in Moodle LMS. This vulnerability could allow a local user with a student role to create arbitrary events intended for users with higher roles. It could also allow the attacker to add events to the calendar of all users without their prior consent.,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,2.8,3.6,6.5,MEDIUM,CWE-284
CVE-2022-22506,2024-02-12T20:15:08.320,2024-03-12T14:52:57.217,Analyzed,IBM Robotic Process Automation 21.0.2 contains a vulnerability that could allow user ids may be exposed across tenants.  IBM X-Force ID:  227293.,PHYSICAL,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,0.9,3.6,4.6,MEDIUM,NVD-CWE-noinfo
CVE-2024-22223,2024-02-12T19:15:11.497,2024-02-15T06:25:07.800,Analyzed,"
Dell Unity, versions prior to 5.4, contains an OS Command Injection Vulnerability within its svc_cbr utility. An authenticated malicious user with local access could potentially exploit this vulnerability, leading to the execution of arbitrary OS commands on the application's underlying OS, with the privileges of the vulnerable application.

",LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,1.8,5.9,7.8,HIGH,CWE-78
CVE-2024-24933,2024-02-12T06:15:09.120,2024-02-16T19:29:53.437,Analyzed,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Prasidhda Malla Honeypot for WP Comment allows Reflected XSS.This issue affects Honeypot for WP Comment: from n/a through 2.2.3.

",NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2.8,2.7,6.1,MEDIUM,CWE-79
CVE-2024-0166,2024-02-12T19:15:09.960,2024-02-15T16:55:20.360,Analyzed,"
Dell Unity, versions prior to 5.4, contains an OS Command Injection Vulnerability in its svc_tcpdump utility. An authenticated attacker could potentially exploit this vulnerability, leading to the execution of arbitrary OS commands with elevated privileges.

",LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,1.8,5.9,7.8,HIGH,CWE-78
CVE-2024-23513,2024-02-12T08:15:40.457,2024-02-12T14:19:54.330,Awaiting Analysis,"Deserialization of Untrusted Data vulnerability in PropertyHive.This issue affects PropertyHive: from n/a through 2.0.5.

",NETWORK,HIGH,NONE,NONE,CHANGED,HIGH,HIGH,NONE,2.2,5.8,8.7,HIGH,CWE-502
CVE-2024-24887,2024-02-12T09:15:12.517,2024-02-12T14:19:54.330,Awaiting Analysis,"Cross-Site Request Forgery (CSRF) vulnerability in Contest Gallery Photos and Files Contest Gallery – Contact Form, Upload Form, Social Share and Voting Plugin for WordPress.This issue affects Photos and Files Contest Gallery – Contact Form, Upload Form, Social Share and Voting Plugin for WordPress: from n/a through 21.2.8.4.

",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,LOW,2.8,2.5,5.4,MEDIUM,CWE-352
CVE-2024-0164,2024-02-12T19:15:09.473,2024-02-15T16:55:31.620,Analyzed,"
Dell Unity, versions prior to 5.4, contain an OS Command Injection Vulnerability in its svc_topstats utility. An authenticated attacker could potentially exploit this vulnerability, leading to the execution of arbitrary commands with elevated privileges.

",LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,1.8,5.9,7.8,HIGH,CWE-78
CVE-2024-23512,2024-02-12T09:15:11.913,2024-02-12T14:19:54.330,Awaiting Analysis,"Deserialization of Untrusted Data vulnerability in wpxpo ProductX – WooCommerce Builder & Gutenberg WooCommerce Blocks.This issue affects ProductX – WooCommerce Builder & Gutenberg WooCommerce Blocks: from n/a through 3.1.4.

",NETWORK,HIGH,NONE,NONE,CHANGED,HIGH,HIGH,NONE,2.2,5.8,8.7,HIGH,CWE-502
CVE-2024-22228,2024-02-12T19:15:12.527,2024-02-15T06:25:45.463,Analyzed,"
Dell Unity, versions prior to 5.4, contains an OS Command Injection Vulnerability in its svc_cifssupport utility. An authenticated attacker could potentially exploit this vulnerability, escaping the restricted shell and execute arbitrary operating system commands with root privileges.

",LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,1.8,5.9,7.8,HIGH,CWE-78
CVE-2024-23759,2024-02-12T22:15:08.087,2024-02-15T04:49:02.133,Analyzed,"Deserialization of Untrusted Data in Gambio through 4.9.2.0 allows attackers to run arbitrary code via ""search"" parameter of the Parcelshopfinder/AddAddressBookEntry"" function.",NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-434
CVE-2024-23760,2024-02-12T22:15:08.193,2024-02-15T04:49:31.847,Analyzed,Cleartext Storage of Sensitive Information in Gambio 4.9.2.0 allows attackers to obtain sensitive information via error-handler.log.json and legacy-error-handler.log.txt under the webroot.,NETWORK,LOW,HIGH,NONE,UNCHANGED,LOW,NONE,NONE,1.2,1.4,2.7,LOW,CWE-532
CVE-2024-22222,2024-02-12T19:15:11.283,2024-02-16T13:40:22.813,Analyzed,"
Dell Unity, versions prior to 5.4, contains an OS Command Injection Vulnerability within its svc_udoctor utility. An authenticated malicious user with local access could potentially exploit this vulnerability, leading to the execution of arbitrary OS commands on the application's underlying OS, with the privileges of the vulnerable application.

",LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,1.8,5.9,7.8,HIGH,CWE-78
CVE-2024-24935,2024-02-12T09:15:12.907,2024-02-12T14:19:54.330,Awaiting Analysis,"Cross-Site Request Forgery (CSRF) vulnerability in WpSimpleTools Basic Log Viewer.This issue affects Basic Log Viewer: from n/a through 1.0.4.

",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,NONE,2.8,1.4,4.3,MEDIUM,CWE-352
CVE-2024-22221,2024-02-12T19:15:11.043,2024-02-16T13:40:34.093,Analyzed,"
Dell Unity, versions prior to 5.4, contains SQL Injection vulnerability. An authenticated attacker could potentially exploit this vulnerability, leading to exposure of sensitive information.

",NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2.8,3.6,6.5,MEDIUM,CWE-89
CVE-2023-6082,2024-02-12T16:15:08.120,2024-02-12T17:31:21.670,Awaiting Analysis,"The chartjs WordPress plugin through 2023.2 does not sanitise and escape some of its settings, which could allow high privilege users such as admin to perform Stored Cross-Site Scripting attacks even when the unfiltered_html capability is disallowed (for example in multisite setup).",,,,,,,,,,,,,
CVE-2024-24797,2024-02-12T08:15:41.090,2024-02-12T14:19:54.330,Awaiting Analysis,"Deserialization of Untrusted Data vulnerability in G5Theme ERE Recently Viewed – Essential Real Estate Add-On.This issue affects ERE Recently Viewed – Essential Real Estate Add-On: from n/a through 1.3.

",NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-502
CVE-2024-23763,2024-02-12T22:15:08.367,2024-02-15T04:49:47.153,Analyzed,SQL Injection vulnerability in Gambio through 4.9.2.0 allows attackers to run arbitrary SQL commands via crafted GET request using modifiers[attribute][] parameter.,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,3.9,5.9,9.8,CRITICAL,CWE-89
CVE-2024-0170,2024-02-12T19:15:10.800,2024-02-15T16:55:09.957,Analyzed,"
Dell Unity, versions prior to 5.4, contains an OS Command Injection Vulnerability in its svc_cava utility. An authenticated attacker could potentially exploit this vulnerability, escaping the restricted shell and execute arbitrary operating system commands with root privileges.

",LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,1.8,5.9,7.8,HIGH,CWE-78
CVE-2024-24926,2024-02-12T08:15:41.390,2024-02-12T14:19:54.330,Awaiting Analysis,"Deserialization of Untrusted Data vulnerability in UnitedThemes Brooklyn | Creative Multi-Purpose Responsive WordPress Theme.This issue affects Brooklyn | Creative Multi-Purpose Responsive WordPress Theme: from n/a through 4.9.7.6.

",NETWORK,HIGH,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,1.6,5.9,7.5,HIGH,CWE-502
CVE-2022-34309,2024-02-12T19:15:08.837,2024-02-12T20:39:15.693,Awaiting Analysis,IBM CICS TX Standard and Advanced 11.1 uses weaker than expected cryptographic algorithms that could allow an attacker to decrypt highly sensitive information.  IBM X-Force ID:  229440.,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2.2,3.6,5.9,MEDIUM,CWE-327
CVE-2024-22131,2024-02-13T03:15:08.363,2024-02-13T14:01:40.577,Awaiting Analysis,"In SAP ABA (Application Basis) - versions 700, 701, 702, 731, 740, 750, 751, 752, 75C, 75I, an attacker authenticated as a user with a remote execution authorization can use a vulnerable interface. This allows the attacker to use the interface to invoke an application function to perform actions which they would not normally be permitted to perform.  Depending on the function executed, the attack can read or modify any user/business data and can make the entire system unavailable.

",NETWORK,LOW,HIGH,NONE,CHANGED,HIGH,HIGH,HIGH,2.3,6.0,9.1,CRITICAL,CWE-94
CVE-2024-22043,2024-02-13T09:15:47.360,2024-02-13T14:01:07.747,Awaiting Analysis,"A vulnerability has been identified in Parasolid V35.0 (All versions < V35.0.251), Parasolid V35.1 (All versions < V35.1.170). The affected applications contain a null pointer dereference vulnerability while parsing specially crafted XT files. An attacker could leverage this vulnerability to crash the application causing denial of service condition.",LOCAL,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,LOW,1.8,1.4,3.3,LOW,CWE-476
CVE-2024-1355,2024-02-13T19:15:09.647,2024-03-05T20:22:38.100,Analyzed,"A command injection vulnerability was identified in GitHub Enterprise Server that allowed an attacker with an editor role in the Management Console to gain admin SSH access to the appliance via the actions-console docker container while setting a service URL. Exploitation of this vulnerability required access to the GitHub Enterprise Server instance and access to the Management Console with the editor role. This vulnerability affected all versions of GitHub Enterprise Server prior to 3.12 and was fixed in versions 3.11.5, 3.10.7, 3.9.10, and 3.8.15. This vulnerability was reported via the GitHub Bug Bounty program.
",NETWORK,LOW,HIGH,NONE,CHANGED,HIGH,HIGH,HIGH,2.3,6.0,9.1,CRITICAL,CWE-77
CVE-2024-1163,2024-02-13T15:15:08.647,2024-02-29T15:15:07.473,Awaiting Analysis,Uncontrolled Resource Consumption in GitHub repository mbloch/mapshaper prior to 0.6.44.,,,,,,,,,,,,,CWE-400
CVE-2024-25642,2024-02-13T03:15:09.613,2024-02-13T14:01:40.577,Awaiting Analysis,"Due to improper validation of certificate in SAP Cloud Connector - version 2.0, attacker can impersonate the genuine servers to interact with SCC breaking the mutual authentication. Hence, the attacker can intercept the request to view/modify sensitive information. There is no impact on the availability of the system.

",NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE,2.2,5.2,7.4,HIGH,CWE-295
CVE-2024-24920,2024-02-13T09:15:50.547,2024-02-13T14:01:00.987,Awaiting Analysis,A vulnerability has been identified in Simcenter Femap (All versions < V2401.0000). The affected application contains an out of bounds write past the end of an allocated buffer while parsing a specially crafted Catia MODEL file. This could allow an attacker to execute code in the context of the current process. (ZDI-CAN-21710),LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,1.8,5.9,7.8,HIGH,CWE-787
CVE-2023-49125,2024-02-13T09:15:46.173,2024-03-12T11:15:48.063,Awaiting Analysis,"A vulnerability has been identified in Parasolid V35.0 (All versions < V35.0.263), Parasolid V35.1 (All versions < V35.1.252), Parasolid V36.0 (All versions < V36.0.198), Solid Edge (All versions < V223.0.11). The affected applications contain an out of bounds read past the end of an allocated structure while parsing specially crafted files containing XT format. This could allow an attacker to execute code in the context of the current process.",LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,1.8,5.9,7.8,HIGH,CWE-125
CVE-2024-1140,2024-02-13T15:15:08.437,2024-02-27T19:17:32.253,Analyzed,Twister Antivirus v8.17 is vulnerable to an Out-of-bounds Read vulnerability by triggering the 0x801120B8 IOCTL code of the filmfd.sys driver.,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,1.8,3.6,5.5,MEDIUM,CWE-125
CVE-2024-1372,2024-02-13T19:15:10.217,2024-03-05T17:12:04.487,Analyzed,"A command injection vulnerability was identified in GitHub Enterprise Server that allowed an attacker with an editor role in the Management Console to gain admin SSH access to the appliance when configuring SAML settings. Exploitation of this vulnerability required access to the GitHub Enterprise Server instance and access to the Management Console with the editor role. This vulnerability affected all versions of GitHub Enterprise Server prior to 3.12 and was fixed in versions 3.11.5, 3.10.7, 3.9.10, and 3.8.15. This vulnerability was reported via the  GitHub Bug Bounty program https://bounty.github.com .
",NETWORK,LOW,HIGH,NONE,CHANGED,HIGH,HIGH,HIGH,2.3,6.0,9.1,CRITICAL,CWE-77
CVE-2024-22445,2024-02-13T08:16:35.723,2024-02-27T16:51:44.013,Analyzed,"
Dell PowerProtect Data Manager, version 19.15 and prior versions, contain an OS command injection vulnerability. A remote high privileged attacker could potentially exploit this vulnerability, leading to the execution of arbitrary OS commands on the application's underlying OS, with the privileges of the vulnerable application. Exploitation may lead to a system take over by an attacker.

",NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,1.2,5.9,7.2,HIGH,CWE-78
CVE-2024-23440,2024-02-13T15:15:09.070,2024-02-13T15:16:05.223,Awaiting Analysis,Vba32 Antivirus v3.36.0 is vulnerable to an Arbitrary Memory Read vulnerability. The 0x22200B IOCTL code of the Vba32m64.sys driver allows to read up to 0x802 of memory from ar arbitrary user-supplied pointer.,LOCAL,HIGH,LOW,NONE,UNCHANGED,HIGH,NONE,HIGH,1.0,5.2,6.3,MEDIUM,CWE-125
